Group,Ind,locality,pop,q,likely_assignment,assignment_prob,name,longitude,latitude
8,CB0654,LS,P4,0.0261095,P2,0.901731,P. benedetti,-104.932528,19.332889
8,CB0654,LS,P5,0.0267417,P2,0.901731,P. benedetti,-104.932528,19.332889
8,CB0655,LS,P1,0.133764,P2,0.357013,P. benedetti,-104.932528,19.332889
8,CB0655,LS,P2,0.357013,P2,0.357013,P. benedetti,-104.932528,19.332889
8,CB0655,LS,P3,0.313813,P2,0.357013,P. benedetti,-104.932528,19.332889
8,CB0655,LS,P4,0.0995764,P2,0.357013,P. benedetti,-104.932528,19.332889
8,CB0655,LS,P5,0.0958334,P2,0.357013,P. benedetti,-104.932528,19.332889
8,CB0656,LS,P1,0.171402,P3,0.330657,P. benedetti,-104.932528,19.332889
8,CB0656,LS,P2,0.321911,P3,0.330657,P. benedetti,-104.932528,19.332889
8,CB0656,LS,P3,0.330657,P3,0.330657,P. benedetti,-104.932528,19.332889
8,CB0656,LS,P4,0.0958035,P3,0.330657,P. benedetti,-104.932528,19.332889
8,CB0656,LS,P5,0.0802262,P3,0.330657,P. benedetti,-104.932528,19.332889
8,CB0659,LS,P1,0.0718942,P2,0.908162,P. benedetti,-104.932528,19.332889
8,CB0659,LS,P2,0.908162,P2,0.908162,P. benedetti,-104.932528,19.332889
8,CB0659,LS,P3,1e-4,P2,0.908162,P. benedetti,-104.932528,19.332889
8,CB0659,LS,P4,0.00163954,P2,0.908162,P. benedetti,-104.932528,19.332889
8,CB0659,LS,P5,0.0182047,P2,0.908162,P. benedetti,-104.932528,19.332889
8,CB0660,LS,P1,0.154456,P2,0.34151,P. benedetti,-104.932528,19.332889
8,CB0660,LS,P2,0.34151,P2,0.34151,P. benedetti,-104.932528,19.332889
8,CB0660,LS,P3,0.320134,P2,0.34151,P. benedetti,-104.932528,19.332889
8,CB0660,LS,P4,0.0956453,P2,0.34151,P. benedetti,-104.932528,19.332889
8,CB0660,LS,P5,0.0882544,P2,0.34151,P. benedetti,-104.932528,19.332889
8,CB0662,LS,P1,0.102783,P2,0.572622,P. benedetti,-104.932528,19.332889
8,CB0662,LS,P2,0.572622,P2,0.572622,P. benedetti,-104.932528,19.332889
8,CB0662,LS,P3,0.177251,P2,0.572622,P. benedetti,-104.932528,19.332889
8,CB0662,LS,P4,0.0703715,P2,0.572622,P. benedetti,-104.932528,19.332889
8,CB0662,LS,P5,0.0769717,P2,0.572622,P. benedetti,-104.932528,19.332889
9,CB0663,P-30,P1,1e-4,P3,0.944454,P. benedetti,-104.849972,19.611222
9,CB0663,P-30,P2,0.0552461,P3,0.944454,P. benedetti,-104.849972,19.611222
9,CB0663,P-30,P3,0.944454,P3,0.944454,P. benedetti,-104.849972,19.611222
9,CB0663,P-30,P4,1e-4,P3,0.944454,P. benedetti,-104.849972,19.611222
9,CB0663,P-30,P5,1e-4,P3,0.944454,P. benedetti,-104.849972,19.611222
9,CB0664,P-30,P1,0.0559944,P3,0.783256,P. benedetti,-104.849972,19.611222
9,CB0664,P-30,P2,0.087141,P3,0.783256,P. benedetti,-104.849972,19.611222
9,CB0664,P-30,P3,0.783256,P3,0.783256,P. benedetti,-104.849972,19.611222
9,CB0664,P-30,P4,0.0270674,P3,0.783256,P. benedetti,-104.849972,19.611222
9,CB0664,P-30,P5,0.0465411,P3,0.783256,P. benedetti,-104.849972,19.611222
9,CB0665,P-30,P1,1e-4,P3,0.873523,P. benedetti,-104.849972,19.611222
9,CB0665,P-30,P2,0.107742,P3,0.873523,P. benedetti,-104.849972,19.611222
9,CB0665,P-30,P3,0.873523,P3,0.873523,P. benedetti,-104.849972,19.611222
9,CB0665,P-30,P4,0.0164632,P3,0.873523,P. benedetti,-104.849972,19.611222
9,CB0665,P-30,P5,0.00217149,P3,0.873523,P. benedetti,-104.849972,19.611222
9,CB0667,P-30,P1,0.0451298,P3,0.87928,P. benedetti,-104.849972,19.611222
9,CB0667,P-30,P2,0.0596605,P3,0.87928,P. benedetti,-104.849972,19.611222
9,CB0667,P-30,P3,0.87928,P3,0.87928,P. benedetti,-104.849972,19.611222
9,CB0667,P-30,P4,0.0158294,P3,0.87928,P. benedetti,-104.849972,19.611222
9,CB0667,P-30,P5,1e-4,P3,0.87928,P. benedetti,-104.849972,19.611222
9,CB0668,P-30,P1,0.111925,P3,0.435359,P. benedetti,-104.849972,19.611222
9,CB0668,P-30,P2,0.280429,P3,0.435359,P. benedetti,-104.849972,19.611222
9,CB0668,P-30,P3,0.435359,P3,0.435359,P. benedetti,-104.849972,19.611222
9,CB0668,P-30,P4,0.0862397,P3,0.435359,P. benedetti,-104.849972,19.611222
9,CB0668,P-30,P5,0.0860467,P3,0.435359,P. benedetti,-104.849972,19.611222
9,CB0670,P-30,P1,0.0518269,P3,0.688462,P. benedetti,-104.849972,19.611222
9,CB0670,P-30,P2,0.13418,P3,0.688462,P. benedetti,-104.849972,19.611222
9,CB0670,P-30,P3,0.688462,P3,0.688462,P. benedetti,-104.849972,19.611222
9,CB0670,P-30,P4,0.0449952,P3,0.688462,P. benedetti,-104.849972,19.611222
9,CB0670,P-30,P5,0.0805353,P3,0.688462,P. benedetti,-104.849972,19.611222
9,CB0671,P-30,P1,0.094249,P3,0.59507,P. benedetti,-104.849972,19.611222
9,CB0671,P-30,P2,0.194648,P3,0.59507,P. benedetti,-104.849972,19.611222
9,CB0671,P-30,P3,0.59507,P3,0.59507,P. benedetti,-104.849972,19.611222
9,CB0671,P-30,P4,0.0618715,P3,0.59507,P. benedetti,-104.849972,19.611222
9,CB0671,P-30,P5,0.0541618,P3,0.59507,P. benedetti,-104.849972,19.611222
9,CB0672,P-30,P1,0.153652,P3,0.356955,P. benedetti,-104.849972,19.611222
9,CB0672,P-30,P2,0.307368,P3,0.356955,P. benedetti,-104.849972,19.611222
9,CB0672,P-30,P3,0.356955,P3,0.356955,P. benedetti,-104.849972,19.611222
9,CB0672,P-30,P4,0.0996238,P3,0.356955,P. benedetti,-104.849972,19.611222
9,CB0672,P-30,P5,0.0824011,P3,0.356955,P. benedetti,-104.849972,19.611222
9,CB0673,P-30,P1,0.107417,P3,0.472346,P. benedetti,-104.849972,19.611222
9,CB0673,P-30,P2,0.260229,P3,0.472346,P. benedetti,-104.849972,19.611222
9,CB0673,P-30,P3,0.472346,P3,0.472346,P. benedetti,-104.849972,19.611222
9,CB0673,P-30,P4,0.101853,P3,0.472346,P. benedetti,-104.849972,19.611222
9,CB0673,P-30,P5,0.0581549,P3,0.472346,P. benedetti,-104.849972,19.611222
9,CB0674,P-30,P1,0.10768900000000001,P3,0.513056,P. benedetti,-104.849972,19.611222
9,CB0674,P-30,P2,0.233456,P3,0.513056,P. benedetti,-104.849972,19.611222
9,CB0674,P-30,P3,0.513056,P3,0.513056,P. benedetti,-104.849972,19.611222
9,CB0674,P-30,P4,0.0773237,P3,0.513056,P. benedetti,-104.849972,19.611222
9,CB0674,P-30,P5,0.068476,P3,0.513056,P. benedetti,-104.849972,19.611222
9,CB0676,P-30,P1,0.0137164,P3,0.944745,P. benedetti,-104.849972,19.611222
9,CB0676,P-30,P2,0.0310694,P3,0.944745,P. benedetti,-104.849972,19.611222
9,CB0676,P-30,P3,0.944745,P3,0.944745,P. benedetti,-104.849972,19.611222
9,CB0676,P-30,P4,1e-4,P3,0.944745,P. benedetti,-104.849972,19.611222
9,CB0676,P-30,P5,0.0103691,P3,0.944745,P. benedetti,-104.849972,19.611222
9,CB0677,P-30,P1,0.0852646,P3,0.590538,P. benedetti,-104.849972,19.611222
9,CB0677,P-30,P2,0.197962,P3,0.590538,P. benedetti,-104.849972,19.611222
9,CB0677,P-30,P3,0.590538,P3,0.590538,P. benedetti,-104.849972,19.611222
9,CB0677,P-30,P4,0.068152,P3,0.590538,P. benedetti,-104.849972,19.611222
9,CB0677,P-30,P5,0.0580834,P3,0.590538,P. benedetti,-104.849972,19.611222
9,CB0678,P-30,P1,1e-4,P3,0.941594,P. benedetti,-104.849972,19.611222
9,CB0678,P-30,P2,0.0581064,P3,0.941594,P. benedetti,-104.849972,19.611222
9,CB0678,P-30,P3,0.941594,P3,0.941594,P. benedetti,-104.849972,19.611222
9,CB0678,P-30,P4,1e-4,P3,0.941594,P. benedetti,-104.849972,19.611222
9,CB0678,P-30,P5,1e-4,P3,0.941594,P. benedetti,-104.849972,19.611222
9,CB0679,P-30,P1,0.0744523,P3,0.596124,P. benedetti,-104.849972,19.611222
9,CB0679,P-30,P2,0.199098,P3,0.596124,P. benedetti,-104.849972,19.611222
9,CB0679,P-30,P3,0.596124,P3,0.596124,P. benedetti,-104.849972,19.611222
9,CB0679,P-30,P4,0.0656978,P3,0.596124,P. benedetti,-104.849972,19.611222
9,CB0679,P-30,P5,0.0646278,P3,0.596124,P. benedetti,-104.849972,19.611222
9,CB0680,P-30,P1,1e-4,P3,0.897077,P. benedetti,-104.849972,19.611222
9,CB0680,P-30,P2,0.0875348,P3,0.897077,P. benedetti,-104.849972,19.611222
9,CB0680,P-30,P3,0.897077,P3,0.897077,P. benedetti,-104.849972,19.611222
9,CB0680,P-30,P4,0.015188,P3,0.897077,P. benedetti,-104.849972,19.611222
9,CB0680,P-30,P5,1e-4,P3,0.897077,P. benedetti,-104.849972,19.611222
9,CB0681,P-30,P1,0.0944466,P3,0.720877,P. benedetti,-104.849972,19.611222
9,CB0681,P-30,P2,0.127439,P3,0.720877,P. benedetti,-104.849972,19.611222
9,CB0681,P-30,P3,0.720877,P3,0.720877,P. benedetti,-104.849972,19.611222
9,CB0681,P-30,P4,0.0297935,P3,0.720877,P. benedetti,-104.849972,19.611222
9,CB0681,P-30,P5,0.0274431,P3,0.720877,P. benedetti,-104.849972,19.611222
9,CB0682,P-30,P1,0.0556276,P3,0.844257,P. benedetti,-104.849972,19.611222
9,CB0682,P-30,P2,0.0763976,P3,0.844257,P. benedetti,-104.849972,19.611222
9,CB0682,P-30,P3,0.844257,P3,0.844257,P. benedetti,-104.849972,19.611222
9,CB0682,P-30,P4,0.0149062,P3,0.844257,P. benedetti,-104.849972,19.611222
9,CB0682,P-30,P5,0.00881166,P3,0.844257,P. benedetti,-104.849972,19.611222
9,CB0683,P-30,P1,0.0984423,P3,0.525403,P. benedetti,-104.849972,19.611222
9,CB0683,P-30,P2,0.223135,P3,0.525403,P. benedetti,-104.849972,19.611222
9,CB0683,P-30,P3,0.525403,P3,0.525403,P. benedetti,-104.849972,19.611222
9,CB0683,P-30,P4,0.0832854,P3,0.525403,P. benedetti,-104.849972,19.611222
9,CB0683,P-30,P5,0.0697342,P3,0.525403,P. benedetti,-104.849972,19.611222
9,CB0684,P-30,P1,0.0974466,P3,0.645296,P. benedetti,-104.849972,19.611222
9,CB0684,P-30,P2,0.177418,P3,0.645296,P. benedetti,-104.849972,19.611222
9,CB0684,P-30,P3,0.645296,P3,0.645296,P. benedetti,-104.849972,19.611222
9,CB0684,P-30,P4,0.0482601,P3,0.645296,P. benedetti,-104.849972,19.611222
9,CB0684,P-30,P5,0.031579,P3,0.645296,P. benedetti,-104.849972,19.611222
9,CB0685,P-30,P1,0.0172275,P3,0.920616,P. benedetti,-104.849972,19.611222
9,CB0685,P-30,P2,0.0288841,P3,0.920616,P. benedetti,-104.849972,19.611222
9,CB0685,P-30,P3,0.920616,P3,0.920616,P. benedetti,-104.849972,19.611222
9,CB0685,P-30,P4,1e-4,P3,0.920616,P. benedetti,-104.849972,19.611222
9,CB0685,P-30,P5,0.0331724,P3,0.920616,P. benedetti,-104.849972,19.611222
9,CB0686,P-30,P1,0.0924775,P3,0.523842,P. benedetti,-104.849972,19.611222
9,CB0686,P-30,P2,0.238163,P3,0.523842,P. benedetti,-104.849972,19.611222
9,CB0686,P-30,P3,0.523842,P3,0.523842,P. benedetti,-104.849972,19.611222
9,CB0686,P-30,P4,0.0716033,P3,0.523842,P. benedetti,-104.849972,19.611222
9,CB0686,P-30,P5,0.0739146,P3,0.523842,P. benedetti,-104.849972,19.611222
9,CB0687,P-30,P1,0.121636,P3,0.403404,P. benedetti,-104.849972,19.611222
9,CB0687,P-30,P2,0.291193,P3,0.403404,P. benedetti,-104.849972,19.611222
9,CB0687,P-30,P3,0.403404,P3,0.403404,P. benedetti,-104.849972,19.611222
9,CB0687,P-30,P4,0.0945367,P3,0.403404,P. benedetti,-104.849972,19.611222
9,CB0687,P-30,P5,0.0892308,P3,0.403404,P. benedetti,-104.849972,19.611222
9,CB0688,P-30,P1,0.0400259,P3,0.886183,P. benedetti,-104.849972,19.611222
9,CB0688,P-30,P2,0.0559526,P3,0.886183,P. benedetti,-104.849972,19.611222
9,CB0688,P-30,P3,0.886183,P3,0.886183,P. benedetti,-104.849972,19.611222
9,CB0688,P-30,P4,0.0102973,P3,0.886183,P. benedetti,-104.849972,19.611222
9,CB0688,P-30,P5,0.00754135,P3,0.886183,P. benedetti,-104.849972,19.611222
9,CB0689,P-30,P1,0.0945309,P3,0.5572,P. benedetti,-104.849972,19.611222
9,CB0689,P-30,P2,0.198608,P3,0.5572,P. benedetti,-104.849972,19.611222
9,CB0689,P-30,P3,0.5572,P3,0.5572,P. benedetti,-104.849972,19.611222
9,CB0689,P-30,P4,0.0653974,P3,0.5572,P. benedetti,-104.849972,19.611222
9,CB0689,P-30,P5,0.0842634,P3,0.5572,P. benedetti,-104.849972,19.611222
9,CB0690,P-30,P1,1e-4,P3,0.831839,P. benedetti,-104.849972,19.611222
9,CB0690,P-30,P2,0.124729,P3,0.831839,P. benedetti,-104.849972,19.611222
9,CB0690,P-30,P3,0.831839,P3,0.831839,P. benedetti,-104.849972,19.611222
9,CB0690,P-30,P4,0.0314744,P3,0.831839,P. benedetti,-104.849972,19.611222
9,CB0690,P-30,P5,0.0118572,P3,0.831839,P. benedetti,-104.849972,19.611222
